molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id
CHEMBL521582,,CHEMBL190883
CHEMBL543896,,CHEMBL1192624
CHEMBL543896,,CHEMBL1192624
CHEMBL1744000,,CHEMBL61938
CHEMBL262760,,CHEMBL262760
CHEMBL262760,,CHEMBL262760
CHEMBL77405,,CHEMBL77405
CHEMBL77405,,CHEMBL77405
CHEMBL77773,,CHEMBL77773
CHEMBL77773,,CHEMBL77773
CHEMBL106085,,CHEMBL106085
CHEMBL330601,,CHEMBL330601
CHEMBL330601,,CHEMBL330601
CHEMBL103816,,CHEMBL103816
CHEMBL103816,,CHEMBL103816
CHEMBL128254,,CHEMBL128254
CHEMBL128254,,CHEMBL128254
CHEMBL1744009,,CHEMBL62408
CHEMBL1744006,,CHEMBL61338
CHEMBL80395,,CHEMBL80395
CHEMBL80395,,CHEMBL80395
CHEMBL309228,,CHEMBL309228
CHEMBL309228,,CHEMBL309228
CHEMBL104042,,CHEMBL104042
CHEMBL323281,,CHEMBL323281
CHEMBL101732,,CHEMBL101732
CHEMBL1744005,,CHEMBL61337
CHEMBL76895,,CHEMBL76895
CHEMBL76895,,CHEMBL76895
CHEMBL75864,,CHEMBL75864
CHEMBL75864,,CHEMBL75864
CHEMBL318823,,CHEMBL318823
CHEMBL99854,,CHEMBL99854
CHEMBL99854,,CHEMBL99854
CHEMBL1744012,,CHEMBL62116
CHEMBL77953,,CHEMBL77953
CHEMBL77953,,CHEMBL77953
CHEMBL307253,,CHEMBL307253
CHEMBL307253,,CHEMBL307253
CHEMBL1744007,,CHEMBL62407
CHEMBL311579,,CHEMBL311579
CHEMBL311579,,CHEMBL311579
CHEMBL312692,,CHEMBL312692
CHEMBL312692,,CHEMBL312692
CHEMBL308097,,CHEMBL308097
CHEMBL308097,,CHEMBL308097
CHEMBL76849,,CHEMBL76849
CHEMBL309015,,CHEMBL309015
CHEMBL75860,,CHEMBL75860
CHEMBL276078,,CHEMBL276078
CHEMBL276078,,CHEMBL276078
CHEMBL555052,,CHEMBL1195633
CHEMBL555052,,CHEMBL1195633
CHEMBL76547,,CHEMBL76547
CHEMBL76547,,CHEMBL76547
CHEMBL110319,,CHEMBL110319
CHEMBL50465,,CHEMBL50465
CHEMBL141381,,CHEMBL141381
CHEMBL145296,,CHEMBL145296
CHEMBL54026,,CHEMBL54026
CHEMBL52440,DEXTROMETHORPHAN,CHEMBL52440
CHEMBL322468,,CHEMBL322468
CHEMBL143800,,CHEMBL143800
CHEMBL53078,,CHEMBL53078
CHEMBL54865,,CHEMBL54865
CHEMBL52835,,CHEMBL52835
CHEMBL146659,,CHEMBL146659
CHEMBL109124,,CHEMBL109124
CHEMBL52300,,CHEMBL52300
CHEMBL54667,,CHEMBL54667
CHEMBL298864,,CHEMBL298864
CHEMBL301487,,CHEMBL301487
CHEMBL146659,,CHEMBL146659
CHEMBL54571,,CHEMBL54571
CHEMBL146659,,CHEMBL146659
CHEMBL298759,,CHEMBL298759
CHEMBL109124,,CHEMBL109124
CHEMBL53778,,CHEMBL53778
CHEMBL322468,,CHEMBL322468
CHEMBL298778,,CHEMBL298778
CHEMBL110319,,CHEMBL110319
CHEMBL141381,,CHEMBL141381
CHEMBL356639,,CHEMBL356639
CHEMBL358527,,CHEMBL358527
CHEMBL51959,,CHEMBL51959
CHEMBL53401,,CHEMBL53401
CHEMBL545668,,CHEMBL1194147
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL53650,,CHEMBL53650
CHEMBL53218,,CHEMBL53218
CHEMBL52588,,CHEMBL52588
CHEMBL416846,,CHEMBL416846
CHEMBL38791,,CHEMBL38791
CHEMBL51856,,CHEMBL51856
CHEMBL53102,,CHEMBL53102
CHEMBL110319,,CHEMBL110319
CHEMBL141381,,CHEMBL141381
CHEMBL298875,,CHEMBL298875
CHEMBL301302,,CHEMBL301302
CHEMBL298997,,CHEMBL298997
CHEMBL322468,,CHEMBL322468
CHEMBL54092,,CHEMBL54092
CHEMBL54662,,CHEMBL54662
CHEMBL50517,,CHEMBL50517
CHEMBL53070,,CHEMBL53070
CHEMBL51146,,CHEMBL51146
CHEMBL143800,,CHEMBL143800
CHEMBL145422,,CHEMBL145422
CHEMBL542123,,CHEMBL1191079
CHEMBL143800,,CHEMBL143800
CHEMBL423122,,CHEMBL423122
CHEMBL301732,,CHEMBL301732
CHEMBL54866,,CHEMBL54866
CHEMBL542368,,CHEMBL1191292
CHEMBL50352,,CHEMBL50352
CHEMBL52298,,CHEMBL52298
CHEMBL54027,,CHEMBL54027
CHEMBL540283,,CHEMBL51146
CHEMBL38791,,CHEMBL38791
CHEMBL416481,,CHEMBL416481
CHEMBL53038,,CHEMBL53038
CHEMBL301772,,CHEMBL301772
CHEMBL145296,,CHEMBL145296
CHEMBL301929,,CHEMBL301929
CHEMBL53320,,CHEMBL53320
CHEMBL545669,,CHEMBL1194148
CHEMBL51754,,CHEMBL51754
CHEMBL299327,,CHEMBL299327
CHEMBL145780,,CHEMBL145780
CHEMBL145296,,CHEMBL145296
CHEMBL38465,,CHEMBL38465
CHEMBL94733,,CHEMBL94733
CHEMBL97524,,CHEMBL97524
CHEMBL330386,,CHEMBL330386
CHEMBL160817,,CHEMBL160817
CHEMBL330635,,CHEMBL330635
CHEMBL316520,,CHEMBL316520
CHEMBL159022,,CHEMBL159022
CHEMBL95857,,CHEMBL95857
CHEMBL50880,,CHEMBL50880
CHEMBL95701,,CHEMBL95701
CHEMBL330635,,CHEMBL330635
CHEMBL97524,,CHEMBL97524
CHEMBL20730,VESAMICOL,CHEMBL20730
CHEMBL318675,,CHEMBL318675
CHEMBL316520,,CHEMBL316520
CHEMBL316520,,CHEMBL316520
CHEMBL38791,,CHEMBL38791
CHEMBL50029,,CHEMBL50029
CHEMBL96777,,CHEMBL96777
CHEMBL569713,SCOPOLAMINE,CHEMBL569713
CHEMBL53325,,CHEMBL53325
CHEMBL112574,,CHEMBL112574
CHEMBL2111684,,CHEMBL2111684
CHEMBL52790,,CHEMBL52790
CHEMBL114477,,CHEMBL114477
CHEMBL20969,,CHEMBL20969
CHEMBL54020,,CHEMBL54020
CHEMBL325262,,CHEMBL325262
CHEMBL97302,,CHEMBL97302
CHEMBL300860,,CHEMBL300860
CHEMBL85879,,CHEMBL85879
CHEMBL94801,,CHEMBL94801
CHEMBL50079,,CHEMBL50079
CHEMBL9434,PHENYLPIPERAZINE,CHEMBL9434
CHEMBL94844,,CHEMBL94844
CHEMBL325238,,CHEMBL325238
CHEMBL110319,,CHEMBL110319
CHEMBL109160,,CHEMBL1179993
CHEMBL277120,,CHEMBL277120
CHEMBL2111686,,CHEMBL2111686
CHEMBL431343,,CHEMBL431343
CHEMBL420302,,CHEMBL420302
CHEMBL541347,,CHEMBL1190672
CHEMBL50239,,CHEMBL50239
CHEMBL30,CIMETIDINE,CHEMBL30
CHEMBL51630,,CHEMBL51630
CHEMBL113621,,CHEMBL113621
CHEMBL113600,,CHEMBL113600
CHEMBL94950,,CHEMBL94950
CHEMBL3350264,,CHEMBL3350264
CHEMBL300408,,CHEMBL300408
CHEMBL53938,,CHEMBL53938
CHEMBL113624,,CHEMBL113624
CHEMBL274866,,CHEMBL274866
CHEMBL115508,,CHEMBL115508
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL112125,,CHEMBL112125
CHEMBL19351,,CHEMBL19351
CHEMBL113293,,CHEMBL113293
CHEMBL2008608,,CHEMBL2008608
CHEMBL59517,,CHEMBL59517
CHEMBL112037,,CHEMBL112037
CHEMBL97285,,CHEMBL97285
CHEMBL2111685,,CHEMBL2111685
CHEMBL109124,,CHEMBL109124
CHEMBL114478,,CHEMBL114478
CHEMBL421195,,CHEMBL421195
CHEMBL52372,,CHEMBL52372
CHEMBL9666,,CHEMBL9666
CHEMBL93442,,CHEMBL93442
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL478,CHLOROPHENYLPIPERAZINE,CHEMBL478
CHEMBL278509,,CHEMBL278509
CHEMBL112474,,CHEMBL112474
CHEMBL538057,,CHEMBL1189111
CHEMBL322468,,CHEMBL322468
CHEMBL322329,,CHEMBL322329
CHEMBL112124,,CHEMBL112124
CHEMBL660,AMANTADINE,CHEMBL660
CHEMBL539310,,CHEMBL1189714
CHEMBL552794,,CHEMBL1194508
CHEMBL96524,,CHEMBL96524
CHEMBL348313,,CHEMBL348313
CHEMBL38791,,CHEMBL38791
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL52849,,CHEMBL52849
CHEMBL111896,,CHEMBL111896
CHEMBL334036,,CHEMBL334036
CHEMBL538300,,CHEMBL1189234
CHEMBL724,2-PIPERAZIN-1-YL-PYRIMIDINE,CHEMBL724
CHEMBL114510,,CHEMBL114510
CHEMBL542481,,CHEMBL1191390
CHEMBL552605,,CHEMBL1194401
CHEMBL543200,,CHEMBL1192023
CHEMBL543673,,CHEMBL1192438
CHEMBL541860,,CHEMBL1190923
CHEMBL542736,,CHEMBL1191614
CHEMBL553747,,CHEMBL1195028
CHEMBL541848,,CHEMBL1190914
CHEMBL543432,,CHEMBL1192227
CHEMBL542964,,CHEMBL1191815
CHEMBL542486,,CHEMBL1191394
CHEMBL543431,,CHEMBL1192226
CHEMBL545076,,CHEMBL1193634
CHEMBL542487,,CHEMBL1191395
CHEMBL543427,,CHEMBL1192223
CHEMBL543664,,CHEMBL1192431
CHEMBL543196,,CHEMBL1192019
CHEMBL554618,,CHEMBL1195456
CHEMBL544842,,CHEMBL1193436
CHEMBL83448,,CHEMBL83448
CHEMBL82081,,CHEMBL82081
CHEMBL545544,,CHEMBL1194042
CHEMBL543434,,CHEMBL91628
CHEMBL545769,,CHEMBL1194237
CHEMBL542491,,CHEMBL1191399
CHEMBL545311,,CHEMBL1193841
CHEMBL539299,,CHEMBL1189705
CHEMBL79840,,CHEMBL79840
CHEMBL543436,,CHEMBL1192230
CHEMBL545537,,CHEMBL1194037
CHEMBL543201,,CHEMBL78777
CHEMBL553034,,CHEMBL1194636
CHEMBL540838,,CHEMBL1190428
CHEMBL542957,,CHEMBL1191808
CHEMBL81451,,CHEMBL81451
CHEMBL543428,,CHEMBL1192224
CHEMBL543199,,CHEMBL1192022
CHEMBL542730,,CHEMBL1191609
CHEMBL81389,,CHEMBL81389
CHEMBL555606,,CHEMBL1195931
CHEMBL544142,,CHEMBL1192838
CHEMBL545777,,CHEMBL1194242
CHEMBL81360,,CHEMBL81360
CHEMBL309983,,CHEMBL309983
CHEMBL2093907,,CHEMBL2110054
CHEMBL554868,,CHEMBL1195561
CHEMBL539549,,CHEMBL1189827
CHEMBL545310,,CHEMBL1193840
CHEMBL553312,,CHEMBL1194794
CHEMBL554054,APTIGANEL HYDROCHLORIDE,CHEMBL92484
CHEMBL545312,,CHEMBL1193842
CHEMBL540831,,CHEMBL1190422
CHEMBL556043,,CHEMBL1196177
CHEMBL538289,,CHEMBL1189225
CHEMBL543192,,CHEMBL1192015
CHEMBL538052,,CHEMBL1189107
CHEMBL538283,,CHEMBL1189219
CHEMBL79840,,CHEMBL79840
CHEMBL81455,,CHEMBL81455
CHEMBL545079,,CHEMBL1193637
CHEMBL545545,,CHEMBL1194043
CHEMBL538036,,CHEMBL1189094
CHEMBL544144,,CHEMBL1192839
CHEMBL545542,,CHEMBL1194040
CHEMBL552829,,CHEMBL1194536
CHEMBL540326,,CHEMBL1190185
CHEMBL542959,,CHEMBL1191810
CHEMBL555698,,CHEMBL1195984
CHEMBL552831,,CHEMBL1194537
CHEMBL553749,,CHEMBL1195030
CHEMBL542478,,CHEMBL1191387
CHEMBL555091,,CHEMBL1195654
CHEMBL540841,,CHEMBL1190431
CHEMBL553167,,CHEMBL1194727
CHEMBL79841,,CHEMBL79841
CHEMBL79660,,CHEMBL79660
CHEMBL439765,,CHEMBL439765
CHEMBL20377,,CHEMBL20377
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL543433,,CHEMBL1192228
CHEMBL555099,,CHEMBL1195660
CHEMBL81500,,CHEMBL81500
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL542238,,CHEMBL1191176
CHEMBL542956,,CHEMBL1191807
CHEMBL554355,,CHEMBL1195346
CHEMBL83430,,CHEMBL83430
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL65951,,CHEMBL65951
CHEMBL65951,,CHEMBL65951
CHEMBL69972,,CHEMBL69972
CHEMBL69972,,CHEMBL69972
CHEMBL302096,,CHEMBL302096
CHEMBL302096,,CHEMBL302096
CHEMBL308433,,CHEMBL308433
CHEMBL308433,,CHEMBL308433
CHEMBL71104,,CHEMBL71104
CHEMBL71104,,CHEMBL71104
CHEMBL60859,BMY-14802,CHEMBL60859
CHEMBL60859,BMY-14802,CHEMBL60859
CHEMBL303408,,CHEMBL303408
CHEMBL303408,,CHEMBL303408
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL73169,,CHEMBL73169
CHEMBL73169,,CHEMBL73169
CHEMBL304506,,CHEMBL304506
CHEMBL304506,,CHEMBL304506
CHEMBL87321,,CHEMBL87321
CHEMBL87321,,CHEMBL87321
CHEMBL553745,,CHEMBL104945
CHEMBL553745,,CHEMBL104945
CHEMBL542419,,CHEMBL1191339
CHEMBL542419,,CHEMBL1191339
CHEMBL307850,,CHEMBL307850
CHEMBL316267,,CHEMBL316267
CHEMBL316267,,CHEMBL316267
CHEMBL50112,,CHEMBL50112
CHEMBL311578,,CHEMBL311578
CHEMBL76944,,CHEMBL76944
CHEMBL440689,,CHEMBL440689
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL543134,,CHEMBL105645
CHEMBL543134,,CHEMBL105645
CHEMBL544309,,CHEMBL323287
CHEMBL544309,,CHEMBL323287
CHEMBL76556,,CHEMBL76556
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL80422,,CHEMBL80422
CHEMBL544078,,CHEMBL103277
CHEMBL544078,,CHEMBL103277
CHEMBL151475,ABAPERIDONE,CHEMBL151475
CHEMBL80475,,CHEMBL80475
CHEMBL75625,,CHEMBL75625
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL543134,,CHEMBL105645
CHEMBL543134,,CHEMBL105645
CHEMBL540038,,CHEMBL1190041
CHEMBL540038,,CHEMBL1190041
CHEMBL274490,,CHEMBL274490
CHEMBL542167,,CHEMBL1191117
CHEMBL542167,,CHEMBL1191117
CHEMBL308633,,CHEMBL308633
CHEMBL85,RISPERIDONE,CHEMBL85
CHEMBL80582,,CHEMBL80582
CHEMBL46326,,CHEMBL46326
CHEMBL538263,,CHEMBL431830
CHEMBL538263,,CHEMBL431830
CHEMBL78272,,CHEMBL78272
CHEMBL539938,,CHEMBL539938
CHEMBL538263,,CHEMBL431830
CHEMBL538263,,CHEMBL431830
CHEMBL545477,,CHEMBL1193985
CHEMBL545477,,CHEMBL1193985
CHEMBL76807,,CHEMBL76807
CHEMBL308085,,CHEMBL308085
CHEMBL77925,,CHEMBL77925
CHEMBL42,CLOZAPINE,CHEMBL42
CHEMBL76256,,CHEMBL76256
CHEMBL2093895,,CHEMBL2110041
CHEMBL2093895,,CHEMBL2110041
CHEMBL545249,,CHEMBL317029
CHEMBL545249,,CHEMBL317029
CHEMBL76002,,CHEMBL76002
CHEMBL539274,,CHEMBL1189682
CHEMBL539274,,CHEMBL1189682
CHEMBL542167,,CHEMBL1191117
CHEMBL542167,,CHEMBL1191117
CHEMBL119104,,CHEMBL119104
CHEMBL119104,,CHEMBL119104
CHEMBL115956,,CHEMBL115956
CHEMBL115956,,CHEMBL115956
CHEMBL324513,,CHEMBL324513
CHEMBL324513,,CHEMBL324513
CHEMBL116773,,CHEMBL116773
CHEMBL116773,,CHEMBL116773
CHEMBL118160,,CHEMBL118160
CHEMBL118160,,CHEMBL118160
CHEMBL326935,,CHEMBL326935
CHEMBL326935,,CHEMBL326935
CHEMBL117051,,CHEMBL117051
CHEMBL117051,,CHEMBL117051
CHEMBL119458,,CHEMBL119458
CHEMBL119458,,CHEMBL119458
CHEMBL118297,,CHEMBL118297
CHEMBL118297,,CHEMBL118297
CHEMBL116434,,CHEMBL116434
CHEMBL116434,,CHEMBL116434
CHEMBL117050,,CHEMBL117050
CHEMBL117050,,CHEMBL117050
CHEMBL119481,,CHEMBL119481
CHEMBL119481,,CHEMBL119481
CHEMBL118405,,CHEMBL118405
CHEMBL118405,,CHEMBL118405
CHEMBL119310,,CHEMBL119310
CHEMBL119310,,CHEMBL119310
CHEMBL118797,,CHEMBL118797
CHEMBL118797,,CHEMBL118797
CHEMBL290675,,CHEMBL290675
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL287794,,CHEMBL287794
CHEMBL41313,,CHEMBL41313
CHEMBL38697,,CHEMBL38697
CHEMBL288285,,CHEMBL288285
CHEMBL277927,,CHEMBL277927
CHEMBL39284,,CHEMBL39284
CHEMBL290235,,CHEMBL290235
CHEMBL37966,,CHEMBL37966
CHEMBL43398,,CHEMBL43398
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL290032,,CHEMBL290032
CHEMBL289948,,CHEMBL289948
CHEMBL14376,ILOPERIDONE,CHEMBL14376
CHEMBL60872,,CHEMBL60872
CHEMBL300150,,CHEMBL300150
CHEMBL59006,,CHEMBL59006
CHEMBL300556,,CHEMBL300556
CHEMBL58282,,CHEMBL58282
CHEMBL60859,BMY-14802,CHEMBL60859
CHEMBL61303,,CHEMBL61303
CHEMBL300351,,CHEMBL300351
CHEMBL301642,,CHEMBL301642
CHEMBL57297,,CHEMBL57297
CHEMBL299046,,CHEMBL299046
CHEMBL293292,,CHEMBL293292
CHEMBL58283,,CHEMBL58283
CHEMBL61177,,CHEMBL61177
CHEMBL293364,,CHEMBL293364
CHEMBL58566,,CHEMBL58566
CHEMBL61304,,CHEMBL61304
CHEMBL60814,,CHEMBL60814
CHEMBL147585,,CHEMBL147585
CHEMBL57606,,CHEMBL57606
CHEMBL58601,,CHEMBL58601
CHEMBL267014,L-745870,CHEMBL267014
CHEMBL330865,,CHEMBL330865
CHEMBL543176,,CHEMBL1192000
CHEMBL322275,,CHEMBL322275
CHEMBL542392,,CHEMBL1191314
CHEMBL542392,,CHEMBL1191314
CHEMBL273866,,CHEMBL273866
CHEMBL424125,,CHEMBL424125
CHEMBL174300,,CHEMBL174300
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL367723,,CHEMBL367723
CHEMBL543105,,CHEMBL1191937
CHEMBL543105,,CHEMBL1191937
CHEMBL331470,,CHEMBL331470
CHEMBL56,8-OH-DPAT,CHEMBL56
CHEMBL18025,,CHEMBL18025
CHEMBL543412,,CHEMBL42228
CHEMBL542873,,CHEMBL1191734
CHEMBL542873,,CHEMBL1191734
CHEMBL18811,,CHEMBL18811
CHEMBL544594,,CHEMBL1193225
CHEMBL553311,,CHEMBL1194793
CHEMBL171974,,CHEMBL171974
CHEMBL540289,,CHEMBL1190156
CHEMBL540289,,CHEMBL1190156
CHEMBL122761,,CHEMBL122761
CHEMBL275707,RIMCAZOLE,CHEMBL275707
CHEMBL425134,,CHEMBL425134
CHEMBL545451,,CHEMBL1193960
CHEMBL545451,,CHEMBL1193960
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL1907644,N-BENZYLAMPHETAMINE,CHEMBL1907644
CHEMBL20626,,CHEMBL20626
CHEMBL20626,,CHEMBL20626
CHEMBL172363,,CHEMBL172363
CHEMBL171181,,CHEMBL171181
CHEMBL280329,,CHEMBL280329
CHEMBL542942,,CHEMBL146144
CHEMBL368477,,CHEMBL368477
CHEMBL148055,,CHEMBL148055
CHEMBL544524,,CHEMBL1193162
CHEMBL544524,,CHEMBL1193162
CHEMBL1907646,,CHEMBL1907646
CHEMBL1907648,,CHEMBL1907648
CHEMBL123014,,CHEMBL123014
CHEMBL555790,,CHEMBL1196028
CHEMBL555790,,CHEMBL1196028
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL428529,,CHEMBL428529
CHEMBL444590,,CHEMBL444590
CHEMBL19393,LEVAMFETAMINE,CHEMBL19393
CHEMBL123488,,CHEMBL1180355
CHEMBL108241,,CHEMBL108241
CHEMBL18502,,CHEMBL18502
CHEMBL331172,,CHEMBL331172
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL303336,,CHEMBL303336
CHEMBL545058,,CHEMBL1193619
CHEMBL28209,,CHEMBL28209
CHEMBL12047,,CHEMBL12047
CHEMBL1907650,,CHEMBL1907650
CHEMBL545285,,CHEMBL1193817
CHEMBL172556,,CHEMBL172556
CHEMBL17945,,CHEMBL17945
CHEMBL542217,,CHEMBL1191160
CHEMBL544992,,CHEMBL53649
CHEMBL20804,,CHEMBL20804
CHEMBL20976,,CHEMBL20976
CHEMBL545287,,CHEMBL1193819
CHEMBL554437,,CHEMBL1195388
CHEMBL174554,,CHEMBL174554
CHEMBL175300,,CHEMBL175300
CHEMBL140406,,CHEMBL140406
CHEMBL543821,,CHEMBL1192565
CHEMBL543821,,CHEMBL1192565
CHEMBL18556,,CHEMBL18556
CHEMBL552572,,CHEMBL1194374
CHEMBL122538,,CHEMBL122538
CHEMBL1201201,METHAMPHETAMINE,CHEMBL1201201
CHEMBL542946,,CHEMBL1191799
CHEMBL122165,,CHEMBL1180325
CHEMBL366459,,CHEMBL366459
CHEMBL433972,,CHEMBL433972
CHEMBL418484,,CHEMBL418484
CHEMBL1907643,,CHEMBL1907643
CHEMBL1907645,,CHEMBL1907645
CHEMBL542709,,CHEMBL1191591
CHEMBL123937,,CHEMBL1180362
CHEMBL18618,,CHEMBL18618
CHEMBL124234,,CHEMBL1180370
CHEMBL172161,,CHEMBL172161
CHEMBL176819,,CHEMBL176819
CHEMBL49,BUSPIRONE,CHEMBL49
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL20302,,CHEMBL20302
CHEMBL20302,,CHEMBL20302
CHEMBL1907649,,CHEMBL1907649
CHEMBL539288,,CHEMBL1189696
CHEMBL544123,,CHEMBL1192820
CHEMBL367435,,CHEMBL367435
CHEMBL174703,,CHEMBL174703
CHEMBL122758,,CHEMBL122758
CHEMBL273326,,CHEMBL273326
CHEMBL124411,,CHEMBL124411
CHEMBL554874,,CHEMBL41830
CHEMBL277302,,CHEMBL277302
CHEMBL143110,,CHEMBL143110
CHEMBL172601,,CHEMBL172601
CHEMBL274099,,CHEMBL274099
CHEMBL279873,,CHEMBL279873
CHEMBL542462,,CHEMBL1191374
CHEMBL543581,,CHEMBL1192357
CHEMBL543581,,CHEMBL1192357
CHEMBL539776,,CHEMBL1189923
CHEMBL539776,,CHEMBL1189923
CHEMBL278585,,CHEMBL278585
CHEMBL278585,,CHEMBL278585
CHEMBL49,BUSPIRONE,CHEMBL49
CHEMBL543889,,CHEMBL1192620
CHEMBL26929,,CHEMBL26929
CHEMBL174083,,CHEMBL174083
CHEMBL1907647,,CHEMBL1907647
CHEMBL18190,,CHEMBL18190
CHEMBL173190,,CHEMBL173190
CHEMBL20337,,CHEMBL20337
CHEMBL275528,PHENCYCLIDINE,CHEMBL275528
CHEMBL554873,,CHEMBL1195566
CHEMBL555090,,CHEMBL1195653
CHEMBL555090,,CHEMBL1195653
CHEMBL545691,,CHEMBL1194166
CHEMBL545691,,CHEMBL1194166
CHEMBL20700,,CHEMBL20700
CHEMBL305461,,CHEMBL305461
CHEMBL305461,,CHEMBL305461
CHEMBL288623,,CHEMBL288623
CHEMBL288623,,CHEMBL288623
CHEMBL289767,,CHEMBL289767
CHEMBL289767,,CHEMBL289767
CHEMBL286353,,CHEMBL286353
CHEMBL286353,,CHEMBL286353
CHEMBL37508,,CHEMBL37508
CHEMBL37508,,CHEMBL37508
CHEMBL288933,,CHEMBL288933
CHEMBL288933,,CHEMBL288933
CHEMBL129768,,CHEMBL129768
CHEMBL540013,,CHEMBL1190020
CHEMBL71616,,CHEMBL71616
CHEMBL71616,,CHEMBL71616
CHEMBL71883,,CHEMBL71883
CHEMBL71883,,CHEMBL71883
CHEMBL340532,,CHEMBL340532
CHEMBL61946,CARAMIPHEN,CHEMBL61946
CHEMBL558028,,CHEMBL1196748
CHEMBL38322,,CHEMBL38322
CHEMBL38322,,CHEMBL38322
CHEMBL39445,,CHEMBL39445
CHEMBL39445,,CHEMBL39445
CHEMBL39941,,CHEMBL39941
CHEMBL39941,,CHEMBL39941
CHEMBL291300,,CHEMBL291300
CHEMBL291300,,CHEMBL291300
CHEMBL446358,,CHEMBL446358
CHEMBL6224,,CHEMBL6224
CHEMBL38514,,CHEMBL38514
CHEMBL38514,,CHEMBL38514
CHEMBL39615,,CHEMBL39615
CHEMBL39615,,CHEMBL39615
CHEMBL287975,,CHEMBL287975
CHEMBL287975,,CHEMBL287975
CHEMBL545678,,CHEMBL1194154
CHEMBL40676,,CHEMBL40676
CHEMBL40676,,CHEMBL40676
CHEMBL412640,,CHEMBL412640
CHEMBL412640,,CHEMBL412640
CHEMBL35714,,CHEMBL35714
CHEMBL35714,,CHEMBL35714
CHEMBL126086,,CHEMBL126086
CHEMBL38897,,CHEMBL38897
CHEMBL38897,,CHEMBL38897
CHEMBL39163,,CHEMBL39163
CHEMBL39163,,CHEMBL39163
CHEMBL72061,,CHEMBL72061
CHEMBL72061,,CHEMBL72061
CHEMBL42228,,CHEMBL42228
CHEMBL539245,,CHEMBL1189655
CHEMBL37468,,CHEMBL37468
CHEMBL37468,,CHEMBL37468
CHEMBL37186,,CHEMBL37186
CHEMBL37186,,CHEMBL37186
CHEMBL39713,,CHEMBL39713
CHEMBL39713,,CHEMBL39713
CHEMBL71773,,CHEMBL71773
CHEMBL71773,,CHEMBL71773
CHEMBL38983,,CHEMBL38983
CHEMBL38983,,CHEMBL38983
CHEMBL36928,,CHEMBL36928
CHEMBL36928,,CHEMBL36928
CHEMBL35828,,CHEMBL35828
CHEMBL35828,,CHEMBL35828
CHEMBL38047,,CHEMBL38047
CHEMBL38047,,CHEMBL38047
CHEMBL39480,,CHEMBL39480
CHEMBL39480,,CHEMBL39480
CHEMBL338181,,CHEMBL338181
CHEMBL544516,,CHEMBL1193154
CHEMBL537989,,CHEMBL1189053
CHEMBL38809,,CHEMBL38809
CHEMBL38809,,CHEMBL38809
CHEMBL38023,,CHEMBL38023
CHEMBL38023,,CHEMBL38023
CHEMBL126437,,CHEMBL126437
CHEMBL38392,,CHEMBL38392
CHEMBL38392,,CHEMBL38392
CHEMBL70352,BENACTYZINE,CHEMBL70352
CHEMBL340211,AZAPERONE,CHEMBL340211
CHEMBL339033,,CHEMBL339033
CHEMBL434593,,CHEMBL434593
